nPar,nB,nT,curTask,curDur,rpr,flw,curPreCueDur,curRpt,preTask,preDur,preRpt,prePreCueDur,flwOnLtc,flwOffLtc,flwAfterOff,valid
12,5,39,reproduction,0.8,0.9997530000000552,0.0,,0.9997530000000552,reproduction,0.9,1.0350311000001966,,,,False,1
12,5,40,following,1.1,0.0,1.0820104999984324,0.9,1.0820104999984324,reproduction,0.8,0.9997530000000552,,0.2771891999986837,0.2536673999970662,False,1
12,5,41,following,1.2,0.0,1.2936824999997043,1.2,1.2936824999997043,following,1.1,1.0820104999984324,0.9,0.3712980000022798,0.4653553000029933,False,1
12,5,42,following,0.8,0.0,0.9879139000004216,1.4,0.9879139000004216,following,1.2,1.2936824999997043,1.2,0.4300924999993003,0.6182410999976855,False,1
12,5,43,reproduction,0.9,1.164404499999364,0.0,,1.164404499999364,following,0.8,0.9879139000004216,1.4,,,False,1
12,5,44,reproduction,0.8,1.0467316000031133,0.0,,1.0467316000031133,reproduction,0.9,1.164404499999364,,,,False,1
12,5,45,reproduction,1.2,1.1526181000008364,0.0,,1.1526181000008364,reproduction,0.8,1.0467316000031133,,,,False,1
12,5,46,following,1.4,0.0,1.5289269999993849,1.0,1.5289269999993849,reproduction,1.2,1.1526181000008364,,0.335994900000951,0.4653758999997808,False,1
12,5,47,reproduction,1.3,1.152621299999737,0.0,,1.152621299999737,following,1.4,1.5289269999993849,1.0,,,False,1
12,5,48,reproduction,1.0,1.28199510000195,0.0,,1.28199510000195,reproduction,1.3,1.152621299999737,,,,False,1
12,5,49,reproduction,1.3,1.5172241999971448,0.0,,1.5172241999971448,reproduction,1.0,1.28199510000195,,,,False,1
12,5,50,following,0.8,0.0,1.070256099999824,1.3,1.070256099999824,reproduction,1.3,1.5172241999971448,,0.441847000002308,0.7123207000008551,False,1
12,5,51,reproduction,1.1,1.211435700002767,0.0,,1.211435700002767,following,0.8,1.070256099999824,1.3,,,False,1
12,5,52,following,1.1,0.0,1.2348934999972698,1.2,1.2348934999972698,reproduction,1.1,1.211435700002767,,0.3242345000003115,0.4535627999980351,False,1
12,5,53,reproduction,1.3,1.223115400000097,0.0,,1.223115400000097,following,1.1,1.2348934999972698,1.2,,,False,1
12,5,54,reproduction,0.9,1.3172451999998884,0.0,,1.3172451999998884,reproduction,1.3,1.223115400000097,,,,False,1
12,5,55,reproduction,0.8,1.411404999998922,0.0,,1.411404999998922,reproduction,0.9,1.3172451999998884,,,,False,1
12,5,56,reproduction,1.2,1.0702737999999954,0.0,,1.0702737999999954,reproduction,0.8,1.411404999998922,,,,False,1
12,6,1,reproduction,1.3,1.0467754999990575,0.0,,1.0467754999990575,,,,,,,False,1
12,6,2,reproduction,0.9,1.0349623000001884,0.0,,1.0349623000001884,reproduction,1.3,1.0467754999990575,,,,False,1
12,6,3,reproduction,1.0,1.1056016000002271,0.0,,1.1056016000002271,reproduction,0.9,1.0349623000001884,,,,False,1
12,6,4,reproduction,1.1,1.0232497999968473,0.0,,1.0232497999968473,reproduction,1.0,1.1056016000002271,,,,False,1
12,6,5,following,1.3,0.0,1.5642345999985992,1.1,1.5642345999985992,reproduction,1.1,1.0232497999968473,,0.2065949000034197,0.4653086000002804,False,1
12,6,6,following,1.1,0.0,1.3408076999985497,0.9,1.3408076999985497,following,1.3,1.5642345999985992,1.1,0.2771496999998635,0.5124149999978544,False,1
12,6,7,reproduction,0.8,0.9408987999995588,0.0,,0.9408987999995588,following,1.1,1.3408076999985497,0.9,,,False,1
12,6,8,following,1.2,0.0,1.1878996000014013,1.2,1.1878996000014013,reproduction,0.8,0.9408987999995588,,0.4418642999994335,0.4301379000030283,False,1
12,6,9,following,0.8,0.0,1.0232118000021728,1.3,1.0232118000021728,following,1.2,1.1878996000014013,1.2,0.3477691000011691,0.5712078000001202,False,1
12,6,10,following,0.8,0.0,1.046727799999644,1.1,1.046727799999644,following,0.8,1.0232118000021728,1.3,0.2654283999986364,0.512391099997767,False,1
12,6,11,reproduction,0.9,1.011497600000439,0.0,,1.011497600000439,following,0.8,1.046727799999644,1.1,,,False,1
12,6,12,reproduction,1.0,1.0585057999996934,0.0,,1.0585057999996934,reproduction,0.9,1.011497600000439,,,,False,1
12,6,13,following,1.0,0.0,1.0820357999982662,1.2,1.0820357999982662,reproduction,1.0,1.0585057999996934,,0.3006863000013982,0.3830337000003783,False,1
12,6,14,following,0.8,0.0,0.9174062999991291,1.3,0.9174062999991291,following,1.0,1.0820357999982662,1.2,0.3595247000016388,0.4771620000001166,False,1
12,6,15,following,0.8,0.0,0.9409316000019315,1.3,0.9409316000019315,following,0.8,0.9174062999991291,1.3,0.2654031999995641,0.4065979000010702,False,1
12,6,16,following,1.1,0.0,1.176046900000074,1.1,1.176046900000074,following,0.8,0.9409316000019315,1.3,0.1478027999992082,0.2183091999986391,False,1
12,6,17,following,1.0,0.0,1.046744100000069,0.8,1.046744100000069,following,1.1,1.176046900000074,1.1,0.3242534000018895,0.371279900002246,False,1
12,6,18,following,1.0,0.0,1.152575899999647,0.8,1.152575899999647,following,1.0,1.046744100000069,0.8,0.3124735999995027,0.4653500999997777,False,1
12,6,19,reproduction,1.4,0.9527111999996124,0.0,,0.9527111999996124,following,1.0,1.152575899999647,0.8,,,False,1
12,6,20,reproduction,1.2,1.305526699998154,0.0,,1.305526699998154,reproduction,1.4,0.9527111999996124,,,,False,1
12,6,21,reproduction,1.1,1.129111499998544,0.0,,1.129111499998544,reproduction,1.2,1.305526699998154,,,,False,1
12,6,22,following,0.9,0.0,1.0937583000013549,1.0,1.0937583000013549,reproduction,1.1,1.129111499998544,,0.3830453000013949,0.5711924000029103,False,1
12,6,23,reproduction,1.0,0.9527226999998676,0.0,,0.9527226999998676,following,0.9,1.0937583000013549,1.0,,,False,1
12,6,24,reproduction,0.9,1.152605900002527,0.0,,1.152605900002527,reproduction,1.0,0.9527226999998676,,,,False,1
12,6,25,reproduction,1.1,1.1055689999993774,0.0,,1.1055689999993774,reproduction,0.9,1.152605900002527,,,,False,1
12,6,26,following,1.2,0.0,1.376108700002078,1.1,1.376108700002078,reproduction,1.1,1.1055689999993774,,0.3360016999981599,0.5124817000000621,False,1
12,6,27,following,0.8,0.0,1.1055481000003056,1.2,1.1055481000003056,following,1.2,1.376108700002078,1.1,0.1830905999995411,0.4888841000028878,False,1
12,6,28,reproduction,1.3,1.2937883000013244,0.0,,1.2937883000013244,following,0.8,1.1055481000003056,1.2,,,False,1
12,6,29,reproduction,0.8,0.8703561000002082,0.0,,0.8703561000002082,reproduction,1.3,1.2937883000013244,,,,False,1
12,6,30,reproduction,1.2,0.976177300002746,0.0,,0.976177300002746,reproduction,0.8,0.8703561000002082,,,,False,1
12,6,31,following,1.1,0.0,1.0937637000024552,0.9,1.0937637000024552,reproduction,1.2,0.976177300002746,,0.253710099998425,0.2419229000010818,False,1
12,6,32,following,0.8,0.0,0.9996630999994522,0.9,0.9996630999994522,following,1.1,1.0937637000024552,0.9,0.2654560000014316,0.4653054999985033,False,1
12,6,33,reproduction,1.1,0.9879680999983976,0.0,,0.9879680999983976,following,0.8,0.9996630999994522,0.9,,,False,1
12,6,34,following,0.8,0.0,1.0702630999985558,1.0,1.0702630999985558,reproduction,1.1,0.9879680999983976,,0.206632800000516,0.4771246999994036,False,1
12,6,35,reproduction,1.4,1.1996557999991635,0.0,,1.1996557999991635,following,0.8,1.0702630999985558,1.0,,,False,1
12,6,36,following,1.2,0.0,1.3760781000019051,1.4,1.3760781000019051,reproduction,1.4,1.1996557999991635,,0.3830340999997861,0.5594536000030348,False,1
12,6,37,following,1.4,0.0,1.5877464000004693,1.4,1.5877464000004693,following,1.2,1.3760781000019051,1.4,0.3007226000013179,0.488884200000466,False,1
12,6,38,following,1.2,0.0,1.387818499999412,1.3,1.387818499999412,following,1.4,1.5877464000004693,1.4,0.2183955000004789,0.40655620000005,False,1
12,6,39,following,1.3,0.0,1.281916200001433,0.8,1.281916200001433,following,1.2,1.387818499999412,1.3,0.2418948999988788,0.2183121999991999,False,1
12,6,40,reproduction,0.8,0.9407446000004712,0.0,,0.9407446000004712,following,1.3,1.281916200001433,0.8,,,False,1
12,6,41,following,1.0,0.0,1.2467018999996071,1.2,1.2467018999996071,reproduction,0.8,0.9407446000004712,,0.2065861999985645,0.4535929999988002,False,1
12,6,42,following,0.9,0.0,1.270262999998522,0.8,1.270262999998522,following,1.0,1.2467018999996071,1.2,0.1595464999995602,0.5241984999997658,False,1
12,6,43,reproduction,0.9,0.999663899998268,0.0,,0.999663899998268,following,0.9,1.270262999998522,0.8,,,False,1
12,6,44,reproduction,1.4,1.3053130000007511,0.0,,1.3053130000007511,reproduction,0.9,0.999663899998268,,,,False,1
12,6,45,following,1.2,0.0,1.1877834999977497,1.4,1.1877834999977497,reproduction,1.4,1.3053130000007511,,0.2301452000033168,0.2183254999986093,False,1
12,6,46,reproduction,1.3,1.329134999999951,0.0,,1.329134999999951,following,1.2,1.1877834999977497,1.4,,,False,1
12,6,47,reproduction,1.4,1.1055802999981097,0.0,,1.1055802999981097,reproduction,1.3,1.329134999999951,,,,False,1
12,6,48,reproduction,1.2,1.0933656000015617,0.0,,1.0933656000015617,reproduction,1.4,1.1055802999981097,,,,False,1
12,6,49,following,1.2,0.0,1.364290000001347,0.9,1.364290000001347,reproduction,1.2,1.0933656000015617,,0.3006852000002982,0.4653402000007918,False,1
12,6,50,following,1.2,0.0,1.5171988000001877,1.0,1.5171988000001877,following,1.2,1.364290000001347,0.9,0.2419416999987152,0.5594865999996546,False,1
12,6,51,reproduction,1.0,1.164361099999951,0.0,,1.164361099999951,following,1.2,1.5171988000001877,1.0,,,False,1
12,6,52,reproduction,1.3,1.0114656000005198,0.0,,1.0114656000005198,reproduction,1.0,1.164361099999951,,,,False,1
12,6,53,reproduction,1.2,1.234883599998284,0.0,,1.234883599998284,reproduction,1.3,1.0114656000005198,,,,False,1
12,6,54,following,1.0,0.0,1.2466993999987608,1.4,1.2466993999987608,reproduction,1.2,1.234883599998284,,0.3944723000022168,0.641795300002268,False,1
12,6,55,following,1.1,0.0,1.364351500000339,1.0,1.364351500000339,following,1.0,1.2466993999987608,1.4,0.2419153999985428,0.5012046999986342,False,1
12,6,56,reproduction,0.8,0.8938400000006368,0.0,,0.8938400000006368,following,1.1,1.364351500000339,1.0,,,False,1
12,7,1,following,1.3,0.0,1.4701520999988134,1.2,1.4701520999988134,,,,,0.3124741999999787,0.4771786999990399,False,1
12,7,2,following,1.4,0.0,1.5407479999994391,1.2,1.5407479999994391,following,1.3,1.4701520999988134,1.2,0.1830645000013464,0.3242144000000553,False,1
12,7,3,following,1.2,0.0,1.3995835999994597,1.4,1.3995835999994597,following,1.4,1.5407479999994391,1.2,0.3241963000004761,0.5241625000021304,False,1
12,7,4,reproduction,1.4,1.1290662999999768,0.0,,1.1290662999999768,following,1.2,1.3995835999994597,1.4,,,False,1
12,7,5,following,0.8,0.0,1.1173173999995925,1.1,1.1173173999995925,reproduction,1.4,1.1290662999999768,,0.1830986000027042,0.5006687999998394,False,1
12,7,6,following,1.4,0.0,1.3876915000000736,1.1,1.3876915000000736,following,0.8,1.1173173999995925,1.1,0.2301501000006101,0.2183082000014838,False,1
12,7,7,following,1.0,0.0,1.2113922999997158,1.0,1.2113922999997158,following,1.4,1.3876915000000736,1.1,0.3477293000005192,0.5594473999999354,False,1
12,7,8,reproduction,1.1,1.046751600002608,0.0,,1.046751600002608,following,1.0,1.2113922999997158,1.0,,,False,1
12,7,9,following,0.9,0.0,1.187928999999713,1.0,1.187928999999713,reproduction,1.1,1.046751600002608,,0.1830862999999954,0.4654049999994458,False,1
12,7,10,reproduction,1.4,1.1055918000020029,0.0,,1.1055918000020029,following,0.9,1.187928999999713,1.0,,,False,1
12,7,11,following,0.9,0.0,1.117300999998406,0.8,1.117300999998406,reproduction,1.4,1.1055918000020029,,0.3007106000008934,0.5123692999991181,False,1
12,7,12,following,1.3,0.0,1.411363999999594,1.4,1.411363999999594,following,0.9,1.117300999998406,0.8,0.253647300000448,0.3595269000002008,False,1
12,7,13,reproduction,1.3,1.1761800999993284,0.0,,1.1761800999993284,following,1.3,1.411363999999594,1.4,,,False,1
12,7,14,reproduction,1.4,1.140847999999096,0.0,,1.140847999999096,reproduction,1.3,1.1761800999993284,,,,False,1
12,7,15,reproduction,1.0,1.246713699998509,0.0,,1.246713699998509,reproduction,1.4,1.140847999999096,,,,False,1
12,7,16,reproduction,1.2,1.1290847999989635,0.0,,1.1290847999989635,reproduction,1.0,1.246713699998509,,,,False,1
12,7,17,following,0.8,0.0,0.8820989999985613,1.1,0.8820989999985613,reproduction,1.2,1.1290847999989635,,0.4300901000028534,0.5124523999988742,False,1
12,7,18,reproduction,0.8,0.6233696999988751,0.0,,0.6233696999988751,following,0.8,0.8820989999985613,1.1,,,False,1
12,7,19,following,1.4,0.0,1.270142699999269,0.9,1.270142699999269,reproduction,0.8,0.6233696999988751,,0.3477537000003212,0.2183330000011483,False,1
12,7,20,following,1.3,0.0,1.634760599998117,1.4,1.634760599998117,following,1.4,1.270142699999269,0.9,0.1595911000008345,0.48888969999869,False,1
12,7,21,reproduction,1.4,1.1760889000033783,0.0,,1.1760889000033783,following,1.3,1.634760599998117,1.4,,,False,1
12,7,22,reproduction,0.8,0.8232405000017025,0.0,,0.8232405000017025,reproduction,1.4,1.1760889000033783,,,,False,1
12,7,23,reproduction,1.0,1.023261399997864,0.0,,1.023261399997864,reproduction,0.8,0.8232405000017025,,,,False,1
12,7,24,reproduction,1.3,1.1173359999993409,0.0,,1.1173359999993409,reproduction,1.0,1.023261399997864,,,,False,1
12,7,25,reproduction,1.3,1.0702949999977136,0.0,,1.0702949999977136,reproduction,1.3,1.1173359999993409,,,,False,1
12,7,26,reproduction,1.2,0.9409969999978784,0.0,,0.9409969999978784,reproduction,1.3,1.0702949999977136,,,,False,1
12,7,27,following,1.4,0.0,1.423085100002936,1.2,1.423085100002936,reproduction,1.2,0.9409969999978784,,0.4653622999980871,0.488877800002665,False,1
12,7,28,following,1.4,0.0,1.434858799999347,0.9,1.434858799999347,following,1.4,1.423085100002936,1.2,0.3477233000016713,0.3830206999996153,False,1
12,7,29,reproduction,1.0,0.9291613000023062,0.0,,0.9291613000023062,following,1.4,1.434858799999347,0.9,,,False,1
12,7,30,following,1.0,0.0,1.3884647999984736,0.8,1.3884647999984736,reproduction,1.0,0.9291613000023062,,0.2654489000019384,0.6542285000000265,False,1
12,7,31,following,1.0,0.0,1.199622799998906,1.3,1.199622799998906,following,1.0,1.3884647999984736,0.8,0.2889706000027945,0.4889014000004681,False,1
12,7,32,reproduction,0.9,1.0468000000000757,0.0,,1.0468000000000757,following,1.0,1.199622799998906,1.3,,,False,1
12,7,33,following,1.0,0.0,1.1173070999975607,1.2,1.1173070999975607,reproduction,0.9,1.0468000000000757,,0.1831033000021125,0.3007211000008101,False,1
12,7,34,following,1.2,0.0,1.4819496000018262,0.8,1.4819496000018262,following,1.0,1.1173070999975607,1.2,0.1007733999981428,0.3830800000000454,False,1
12,7,35,following,1.2,0.0,1.3642677999996522,1.3,1.3642677999996522,following,1.2,1.4819496000018262,0.8,0.2889607000001706,0.4535853999991377,False,1
12,7,36,following,1.0,0.0,1.199617299997044,1.3,1.199617299997044,following,1.2,1.3642677999996522,1.3,0.2771837000004598,0.4770998999997391,False,1
12,7,37,following,0.8,0.0,1.0584767000000284,1.0,1.0584767000000284,following,1.0,1.199617299997044,1.3,0.2066514000002644,0.4653455999982543,False,1
12,7,38,following,0.9,0.0,1.1526302999991458,1.1,1.1526302999991458,following,0.8,1.0584767000000284,1.0,0.359501600000367,0.6065442000003531,False,1
12,7,39,reproduction,1.3,1.1643703000008827,0.0,,1.1643703000008827,following,0.9,1.1526302999991458,1.1,,,False,1
12,7,40,reproduction,1.2,1.1526535999983023,0.0,,1.1526535999983023,reproduction,1.3,1.1643703000008827,,,,False,1
12,7,41,reproduction,0.8,1.1290942999985418,0.0,,1.1290942999985418,reproduction,1.2,1.1526535999983023,,,,False,1
12,7,42,following,0.8,0.0,1.1996208000018669,1.3,1.1996208000018669,reproduction,0.8,1.1290942999985418,,0.3712176999983785,0.771094799998973,False,1
12,7,43,reproduction,0.9,1.1173251000000164,0.0,,1.1173251000000164,following,0.8,1.1996208000018669,1.3,,,False,1
12,7,44,following,1.2,0.0,1.2819312999999966,1.4,1.2819312999999966,reproduction,0.9,1.1173251000000164,,0.4183267000011983,0.500616500001779,False,1
12,7,45,reproduction,1.1,1.058532399998512,0.0,,1.058532399998512,following,1.2,1.2819312999999966,1.4,,,False,1
12,7,46,following,1.4,0.0,1.375929099998757,0.9,1.375929099998757,reproduction,1.1,1.058532399998512,,0.2419290000002365,0.2183134999981848,False,1
12,7,47,following,1.4,0.0,1.5995079999993322,1.0,1.5995079999993322,following,1.4,1.375929099998757,0.9,0.2889541999979701,0.4888956999970832,False,1
12,7,48,following,1.3,0.0,1.2936985999986064,0.8,1.2936985999986064,following,1.4,1.5995079999993322,1.0,0.4653867999991052,0.4535776999987138,False,1
12,7,49,reproduction,1.2,1.1996473999970476,0.0,,1.1996473999970476,following,1.3,1.2936985999986064,0.8,,,False,1
12,7,50,reproduction,0.8,1.1055863999972644,0.0,,1.1055863999972644,reproduction,1.2,1.1996473999970476,,,,False,1
12,7,51,reproduction,1.0,1.0938351000004332,0.0,,1.0938351000004332,reproduction,0.8,1.1055863999972644,,,,False,1
12,7,52,reproduction,1.1,1.2466323000007833,0.0,,1.2466323000007833,reproduction,1.0,1.0938351000004332,,,,False,1
12,7,53,reproduction,1.1,1.317287199999555,0.0,,1.317287199999555,reproduction,1.1,1.2466323000007833,,,,False,1
12,7,54,reproduction,0.9,1.2820529000018723,0.0,,1.2820529000018723,reproduction,1.1,1.317287199999555,,,,False,1
12,7,55,following,1.2,0.0,1.3760297000007995,0.9,1.3760297000007995,reproduction,0.9,1.2820529000018723,,0.2654265999994822,0.4418258000009518,False,1
12,7,56,reproduction,0.9,1.270236799999111,0.0,,1.270236799999111,following,1.2,1.3760297000007995,0.9,,,False,1
12,8,1,reproduction,1.1,1.0938386999987415,0.0,,1.0938386999987415,,,,,,,False,1
12,8,2,following,0.8,0.0,1.0820192000028328,1.2,1.0820192000028328,reproduction,1.1,1.0938386999987415,,0.4536157999977876,0.7358578999996825,False,1
12,8,3,reproduction,1.0,1.0820884999993725,0.0,,1.0820884999993725,following,0.8,1.0820192000028328,1.2,,,False,1
12,8,4,following,0.8,0.0,1.1173105999987456,1.2,1.1173105999987456,reproduction,1.0,1.0820884999993725,,0.2066025999997509,0.5241523999979836,False,1
12,8,5,following,1.3,0.0,1.3054182999985642,1.3,1.3054182999985642,following,0.8,1.1173105999987456,1.2,0.218368199999968,0.2183129999980156,False,1
12,8,6,following,1.2,0.0,1.270214100000885,0.8,1.270214100000885,following,1.3,1.3054182999985642,1.3,0.2183550999984436,0.2889373000002524,False,1
12,8,7,following,0.8,0.0,1.211382399997092,1.2,1.211382399997092,following,1.2,1.270214100000885,0.8,0.1948823000025004,0.6065134999998736,False,1
12,8,8,following,1.4,0.0,1.740611400000489,0.9,1.740611400000489,following,0.8,1.211382399997092,1.2,0.1008105000005162,0.441861100000533,False,1
12,8,9,following,1.0,0.0,1.1290096000011545,1.4,1.1290096000011545,following,1.4,1.740611400000489,0.9,0.3947938999994949,0.5241141000010248,False,1
12,8,10,reproduction,1.1,1.2113847000000533,0.0,,1.2113847000000533,following,1.0,1.1290096000011545,1.4,,,False,1
12,8,11,reproduction,0.8,1.0585420000024897,0.0,,1.0585420000024897,reproduction,1.1,1.2113847000000533,,,,False,1
12,8,12,reproduction,0.9,1.1526247999972838,0.0,,1.1526247999972838,reproduction,0.8,1.0585420000024897,,,,False,1
12,8,13,reproduction,1.1,1.2231920000012906,0.0,,1.2231920000012906,reproduction,0.9,1.1526247999972838,,,,False,1
12,8,14,following,1.0,0.0,1.2466327999973146,1.4,1.2466327999973146,reproduction,1.1,1.2231920000012906,,0.3007106000008934,0.5476821999986714,False,1
12,8,15,following,1.1,0.0,1.2936985999986064,1.0,1.2936985999986064,following,1.0,1.2466327999973146,1.4,0.2419105000012496,0.4300490999998874,False,1
12,8,16,reproduction,0.9,1.2231867000009515,0.0,,1.2231867000009515,following,1.1,1.2936985999986064,1.0,,,False,1
12,8,17,following,0.9,0.0,1.1408235999988392,1.2,1.1408235999988392,reproduction,0.9,1.2231867000009515,,0.1943107000010786,0.4300697000003128,False,1
12,8,18,following,1.2,0.0,1.3760345000009693,0.8,1.3760345000009693,following,0.9,1.1408235999988392,1.2,0.3478016000017123,0.5239043000005768,False,1
12,8,19,reproduction,1.2,1.1292925999987349,0.0,,1.1292925999987349,following,1.2,1.3760345000009693,0.8,,,False,1
12,8,20,reproduction,1.3,1.2937440999994578,0.0,,1.2937440999994578,reproduction,1.2,1.1292925999987349,,,,False,1
12,8,21,following,0.8,0.0,1.0937258999983897,1.1,1.0937258999983897,reproduction,1.3,1.2937440999994578,,0.2889528999989852,0.5829633999969519,False,1
12,8,22,following,1.1,0.0,1.376034200002323,0.9,1.376034200002323,following,0.8,1.0937258999983897,1.1,0.2301484999993408,0.5006253000028482,False,1
12,8,23,following,0.9,0.0,1.187835200002155,1.1,1.187835200002155,following,1.1,1.376034200002323,0.9,0.2301455999990867,0.512377500000166,False,1
12,8,24,reproduction,1.2,1.5877298999985214,0.0,,1.5877298999985214,following,0.9,1.187835200002155,1.1,,,False,1
12,8,25,following,1.3,0.0,1.4583692000014707,1.4,1.4583692000014707,reproduction,1.2,1.5877298999985214,,0.3124618000006012,0.465358100002486,False,1
12,8,26,reproduction,1.3,1.282007199999498,0.0,,1.282007199999498,following,1.3,1.4583692000014707,1.4,,,False,1
12,8,27,reproduction,1.4,1.2114094999997178,0.0,,1.2114094999997178,reproduction,1.3,1.282007199999498,,,,False,1
12,8,28,reproduction,0.8,1.3055124000020442,0.0,,1.3055124000020442,reproduction,1.4,1.2114094999997178,,,,False,1
12,8,29,following,0.8,0.0,1.0114179000011063,0.8,1.0114179000011063,reproduction,0.8,1.3055124000020442,,0.2772090000002936,0.488865900003002,False,1
12,8,30,following,0.9,0.0,1.082024100000126,1.4,1.082024100000126,following,0.8,1.0114179000011063,0.8,0.3359741999997641,0.5123716000020795,False,1
12,8,31,following,0.8,0.0,1.0820128000013938,1.1,1.0820128000013938,following,0.9,1.082024100000126,1.4,0.2654321999984677,0.54769930000155,False,1
12,8,32,reproduction,1.4,1.282003000000259,0.0,,1.282003000000259,following,0.8,1.0820128000013938,1.1,,,False,1
12,8,33,reproduction,1.3,1.3290406999985862,0.0,,1.3290406999985862,reproduction,1.4,1.282003000000259,,,,False,1
12,8,34,following,1.1,0.0,1.3054750000010245,1.3,1.3054750000010245,reproduction,1.3,1.3290406999985862,,0.2301376000000164,0.4300767000026826,False,1
12,8,35,following,1.0,0.0,1.3054785999993328,0.8,1.3054785999993328,following,1.1,1.3054750000010245,1.3,0.2654504999995697,0.5711999999989348,False,1
12,8,36,reproduction,1.4,1.2349176000025182,0.0,,1.2349176000025182,following,1.0,1.3054785999993328,0.8,,,False,1
12,8,37,reproduction,1.1,1.2466908000023975,0.0,,1.2466908000023975,reproduction,1.4,1.2349176000025182,,,,False,1
12,8,38,reproduction,0.8,0.5997667000010551,0.0,,0.5997667000010551,reproduction,1.1,1.2466908000023975,,,,False,1
12,8,39,following,0.8,0.0,1.0584718999998586,1.1,1.0584718999998586,reproduction,0.8,0.5997667000010551,,0.265445499997877,0.5241465999974753,False,1
12,8,40,reproduction,1.0,0.7880283999984385,0.0,,0.7880283999984385,following,0.8,1.0584718999998586,1.1,,,False,1
12,8,41,reproduction,1.3,0.9173914000020886,0.0,,0.9173914000020886,reproduction,1.0,0.7880283999984385,,,,False,1
12,8,42,reproduction,0.9,1.1879331999989515,0.0,,1.1879331999989515,reproduction,1.3,0.9173914000020886,,,,False,1
12,8,43,following,1.1,0.0,1.3525136000025668,0.9,1.3525136000025668,reproduction,0.9,1.1879331999989515,,0.2066235999995842,0.4535906999994767,False,1
12,8,44,reproduction,0.9,1.1290802999974403,0.0,,1.1290802999974403,following,1.1,1.3525136000025668,0.9,,,False,1
12,8,45,reproduction,1.4,1.3525540000009642,0.0,,1.3525540000009642,reproduction,0.9,1.1290802999974403,,,,False,1
12,8,46,reproduction,1.2,0.9762287000012292,0.0,,0.9762287000012292,reproduction,1.4,1.3525540000009642,,,,False,1
12,8,47,following,1.4,0.0,1.4112855999992462,0.9,1.4112855999992462,reproduction,1.2,0.9762287000012292,,0.206623099999415,0.2183329000003868,False,1
12,8,48,following,1.1,0.0,1.0232116999977734,1.0,1.0232116999977734,following,1.4,1.4112855999992462,0.9,0.3124758999988262,0.2301335999986622,False,1
12,8,49,reproduction,1.0,1.293781799999124,0.0,,1.293781799999124,following,1.1,1.0232116999977734,1.0,,,False,1
12,8,50,reproduction,0.8,1.1526107000026968,0.0,,1.1526107000026968,reproduction,1.0,1.293781799999124,,,,False,1
12,8,51,following,1.2,0.0,1.1642814999977418,1.3,1.1642814999977418,reproduction,0.8,1.1526107000026968,,0.2536599000018031,0.2183283999988634,False,1
12,8,52,following,0.8,0.0,0.976144000000204,1.0,0.976144000000204,following,1.2,1.1642814999977418,1.3,0.2889720999992096,0.4653436000012152,False,1
12,8,53,following,1.0,0.0,1.2819740999984788,1.3,1.2819740999984788,following,0.8,0.976144000000204,1.0,0.2536737000013818,0.5359834000014234,False,1
12,8,54,reproduction,1.0,1.2584743999977943,0.0,,1.2584743999977943,following,1.0,1.2819740999984788,1.3,,,False,1
12,8,55,following,0.8,0.0,0.9173887000033574,1.0,0.9173887000033574,reproduction,1.0,1.2584743999977943,,0.4177987999978358,0.5359573999998974,False,1
12,8,56,reproduction,1.2,1.105294999997568,0.0,,1.105294999997568,following,0.8,0.9173887000033574,1.0,,,False,1
12,9,1,following,1.4,0.0,1.5877677999997104,1.1,1.5877677999997104,,,,,0.3007048000003851,0.4888734999990265,False,1
12,9,2,following,1.2,0.0,1.3878230000009353,1.2,1.3878230000009353,following,1.4,1.5877677999997104,1.1,0.3124719999982335,0.5006452000020363,False,1
12,9,3,following,0.9,0.0,1.2349694000004092,1.3,1.2349694000004092,following,1.2,1.3878230000009353,1.2,0.2183358999977645,0.5477169999980833,False,1
12,9,4,following,1.0,0.0,1.2231535999999323,0.9,1.2231535999999323,following,0.9,1.2349694000004092,1.3,0.2654306000008364,0.4888654999999562,False,1
12,9,5,following,1.1,0.0,1.246638399999938,1.2,1.246638399999938,following,1.0,1.2231535999999323,0.9,0.418366900001256,0.5594389000002411,False,1
12,9,6,following,1.1,0.0,1.375436099999206,1.4,1.375436099999206,following,1.1,1.246638399999938,1.2,0.2072267000007559,0.4771571000023686,False,1
12,9,7,following,1.1,0.0,1.423152300001675,0.8,1.423152300001675,following,1.1,1.375436099999206,1.4,0.2065896999997494,0.5242105000001902,False,1
12,9,8,reproduction,1.2,1.293928800001595,0.0,,1.293928800001595,following,1.1,1.423152300001675,0.8,,,False,1
12,9,9,following,1.0,0.0,1.281996400000935,0.9,1.281996400000935,reproduction,1.2,1.293928800001595,,0.2536675999985891,0.5359573999998974,False,1
12,9,10,following,1.0,0.0,1.140819800002646,0.8,1.140819800002646,following,1.0,1.281996400000935,0.9,0.3359741999997641,0.4771192000011797,False,1
12,9,11,reproduction,0.8,0.9879822000002604,0.0,,0.9879822000002604,following,1.0,1.140819800002646,0.8,,,False,1
12,9,12,reproduction,1.2,1.2584786000006716,0.0,,1.2584786000006716,reproduction,0.8,0.9879822000002604,,,,False,1
12,9,13,reproduction,0.9,1.0231773999985307,0.0,,1.0231773999985307,reproduction,1.2,1.2584786000006716,,,,False,1
